M0;M1;M2;M3
4.903320323109497E-6;0.0031911249768294993;6.979669638942718E-16;0.9968039717028466
4.903322290921434E-6;0.0031911254027177827;6.979673531775304E-16;0.9968039712749905
4.903320433465656E-6;0.00319112496426668;6.979670669061626E-16;0.9968039717152992
4.903320433465656E-6;0.00319112496426668;6.979670669061626E-16;0.9968039717152992
4.903322290921434E-6;0.0031911254027177827;6.979673531775304E-16;0.9968039712749905
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.903320670237778E-6;0.0031911251972329083;6.979670877393836E-16;0.9968039714820962
4.974334238483374E-6;0.0032270278045401462;7.080789205343447E-16;0.9967679978612207
4.903700777467314E-6;0.003191081023568687;6.9802047169009935E-16;0.9968040152756531
4.903700777467314E-6;0.003191081023568687;6.9802047169009935E-16;0.9968040152756531
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.903510956508194E-6;0.0031911025841239752;6.979933375880064E-16;0.9968039939049187
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.939621178307938E-6;0.0031943820613503;7.03129760566756E-16;0.9968006783174707
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
